storeId,url,additionalAttributes,breadcrumbs,label
26,https://www.overstock.com/Books-Movies-Music-Games/The-Teeny-tiny-Woman-Paperback/758470/product.html,"Format=Paperback;Series Name=Penguin Young Readers. Level 2;Publisher Date=1995-08-01 00:00:00.0;Audience=Children/juvenile;Thickness=0.25 in;Language=English;Edition Detail=Reissue;Genre Detail=Juvenile Grades 1-2 Ages 6-7;Height=9.0 in;Unit weight=0.15 lb;Wdth=6.0 in;Authors=Ziefert, Harriet;Publisher=Penguin Young Readers;Genre=JUVENILE FICTION / Horror & Ghost Stories",books & media > books > children's books > age 4-8,books
24,http://www.amazon.com/dp/B010GPVRCS?psc=1,"Writers=Crane Wilbur, Mary Roberts Rinehart, Avery Hopwood;Format=NTSC;Run Time=80 minutes;Number of discs=1;Region=All Regions;edition=DVD;DVD Release Date=June 26, 2015;Average Customer Review=4.4 out of 5 stars See all reviews 146 customer reviews;Studio=Starry Night Video;ASIN=B010GPVRCS;Actors=Vincent Price, Agnes Moorehead, Gavin Gordon, John Sutton, Lenita Lane;Directors=Crane Wilbur",movies & tv > genre for featured categories > drama,videos
2627,http://www.barnesandnoble.com/w/unplugged-live-from-larrys-country-diner-the-texas-tenors/27017287?ean=0045635361027,Label:=Cd Baby;catalogNumber:=5638133157;UPC:=0045635361027;Release Date:=06/06/2013,music,music
,,,target > clearance > clothing & accessories clearance > women's clothing clearance > dresses clearance,rest
,,,patio & garden > grills & outdoor cooking > wood chips and charcoal,rest
,,,best buy > computers & tablets > computer cards & components > memory ram  > desktop memory,rest
,,,sports & toys > men's sport clothing > men's ski clothing > men's base layer,rest
23,https://www.walmart.com/ip/12-Play-R-Kelly/35298290,Number of Discs=2;Music Genre=Urban;Record Label=SONY BMG EURO SVC.;Count=2;Physical Media Format=CD;Release Date=09/18/2007;Performer=R. Kelly;1.=15,music on cd or vinyl > r&b > soul music on cd or vinyl,music
2627,http://www.barnesandnoble.com/w/modulator-church-of-extacy/203443?ean=0720841201526,Label:=Instinct Records;catalogNumber:=2015;UPC:=0720841201526;Release Date:=01/01/2002,music,music
,,, online shopping  >  food & gifts  >  gifts  >  personalized gifts ,rest
22,http://www.target.com/p/screamworks-love-in-theory-and-practice-chapters-1-13/-/A-12069612,"Store Item Number (DPCI)=012-06-0053;Pop Musical Style=Goth Rock, Alternative Pop/Rock, Neo-Glam, Goth Metal, Heavy Metal;Origin=Made in the USA or Imported;Record label=SIRE / LONDON/RHINO;UPC=093624969983;Software Format=CD;Pop Music Genre=Rock;Pop Sub-Genre=Hard Rock;Artist=H.I.M.;TCIN=12069612","target > movies, music & books > music > rock",music
,,,best buy > computers & tablets > laptops > all laptops > refurbished laptops,rest
,,,target > clothing > women's clothing > pants,rest
,,,best buy > office > office & school supplies > desk supplies & fasteners,rest
22,http://www.target.com/p/devils-walking-klan-murders-along-the-mississippi-in-the-1960s-hardcover-stanley-nelson/-/A-51624707,"Number of Pages=280;Store Item Number (DPCI)=248-26-5323;Origin=Made in the USA or Imported;ISBN=9780807164075;Street Date=October 5, 2016;Language=english;Author=Stanley Nelson;TCIN=51624707;Genre=True Crime, Social Science, History;Sub-Genre=History, Witnesses;Book format=hardcover","target > movies, music & books > books > see more genres > history",books
,,,clothing shoes & jewelry > women > shoes > sandals > flip-flops,rest
,,,target > clothing > women's clothing > tops,rest
,,,office > office supplies > calendars > all calendars,rest
,,,clothing shoes & jewelry > boys,rest
,,,clothing & shoes > women's clothing > outerwear > coats,rest
23,http://www.walmart.com/ip/5599519,"Duration=100;Original Languages=English;Aspect Ratio=1.85;Record Label=20th Century Fox Home Entertainment;Director=Debbie Isitt;Release Date=03/06/2007;Color=Other;Actors=Jessica Stevenson, Martin Freeman, Stephen Mangan",movies & tv > movies > comedy > romantic comedies,videos
23,https://www.walmart.com/ip/C-Me-Dance-Widescreen/14678408,"Container Type=PACKAGE NOT AVAILABLE;Duration=89;Original Languages=English;Condition=New;Aspect Ratio=Widescreen;Record Label=Passion River;Release Date=12/15/2009;Color=Y;Actors=Christina DeMarco, Greg Robbins, Laura Romeo, Hugh McClean, Peter Kent, Lesley Bowen",movies & tv > movies > religion & spirituality > drama,videos
23,http://www.walmart.com/ip/21994112,Format=Paperback;Number of Pages=507;ISBN-13=9781591142959;Publish Date=Mar 2013;ISBN-10=1591142954;Publisher=Naval Inst Pr,books > history > military,books
,,,automotive > interior accessories > key chains,rest
,,,pet-supplies,rest
23,https://www.walmart.com/ip/Lieder-Ltd-Box/29034755,Assembled Product Weight=1.21 Pounds;Record Label=CD;Release Date=06/08/2010;Performer=Various Artists;manufacturer_part_number=SCHUBERT;1.=Track Listing Not Available At This Time,music on cd or vinyl > classical music on cd or vinyl > chamber music on cd or vinyl,music
2627,https://www.barnesandnoble.com/w/grounding-meditations-sunny-dawn-johnston/26273474?ean=0844553004531,Release Date:=10/01/2008;UPC:=0844553004531;Label:=Cd Baby;catalogNumber:=5637722058;Rank:=260911,music,music
22,http://www.target.com/p/snow-patrol-live-at-somerset-house-august-8th-2004-widescreen/-/A-11346235,Movie Genre=Music;Store Item Number (DPCI)=246-00-8967;Origin=Made in the USA or Imported;UPC=602498687338;Movie Picture Format=widescreen;Language=english;Software Format=dvd_video;Movie Category=Performance;TCIN=11346235,"target > movies, music & books > movies > music",videos
,,,best buy > office > printers ink & toner > all printers > laser printers > all-in-one laser printers,rest
24,http://www.amazon.com/dp/0787940534?psc=1,"ISBN-13=978-0787940539;Product Dimensions=6.3 x 0.9 x 9.5 inches;Language=English;Average Customer Review=3.8 out of 5 stars See all reviews 8 customer reviews;ISBN-10=0787940534;Shipping Weight=1.4 pounds View shipping rates and policies;Publisher=Jossey-Bass; Revised Edition edition March 13, 1998;Amazon Best Sellers Rank=#1,573,486 in Books See Top 100 in Books #525 in Books > Health, Fitness & Dieting > Diseases & Physical Ailments > Infertility #1442 in Books > Crafts, Hobbies & Home > Home Improvement & Design > How-to & Home Improvements > Home Repair #3568 in Books > Health, Fitness & Dieting > Psychology & Counseling > Counseling;Paperback=368 pages",books > health fitness & dieting > diseases & physical ailments > infertility,books
,,,home & kitchen > home dͩcor > area rugs runners & pads > area rugs,rest
,,,11320,rest
,,,toys & games > party supplies > party games & crafts,rest
,,,best buy > computers & tablets > computer cards & components > memory ram  > desktop memory,rest
,,,best buy > cell phones > unlocked cell phones,rest
2627,http://www.barnesandnoble.com/w/halloween-martha-stewart-living-magazine/1110858879?ean=9780609808634,Publication date:=08/28/2001;Publisher:=Crown Publishing Group;Pages:=144;ISBN-13:=9780609808634;Product dimensions:=9.00(w) x 10.84(h) x 0.33(d),books,books
,,,best buy > computers & tablets > computer accessories & peripherals > laptop accessories > laptop bags & cases,rest
23,https://www.walmart.com/ip/World-Of-Our-Own/29520905,Performer=Westlife;Record Label=CD;1.=Track Listing Not Available At This Time;Release Date=02/22/2003,music on cd or vinyl > rock music on cd or vinyl > alternative rock music on cd or vinyl,music
,,,home > decor > rugs > area rugs,rest
22,https://www.target.com/p/frank-zappa-the-grand-wazoo-cd/-/A-14250112,"Store Item Number (DPCI)=244-24-9258;Origin=Made in the USA or Imported;Record label=ZAPPA RECORDS;UPC=824302384923;Street Date=August 28, 2012;Software Format=CD;Pop Music Genre=Jazz;Artist=Frank Zappa;TCIN=14250112","target > movies, music & books > music > jazz",music
,,,best buy > audio > headphones > earbud & in-ear headphones,rest
24,http://www.amazon.com/dp/0821357905?psc=1,"Series=WBI Learning Resources Series;ISBN-13=978-0821357903;Product Dimensions=8.3 x 0.3 x 10.8 inches;Language=English;Average Customer Review=Be the first to review this item;ISBN-10=0821357905;Shipping Weight=11.2 ounces;Publisher=World Bank Publications May 10, 2004;Amazon Best Sellers Rank=#7,458,649 in Books See Top 100 in Books #1549 in Books > Textbooks > Medicine & Health Sciences > Administration & Policy > Health Policy #3474 in Books > Medical Books > Administration & Medicine Economics > Health Policy #4603 in Books > Politics & Social Sciences > Social Sciences > Poverty;Paperback=136 pages",books > textbooks > medicine & health sciences > administration & policy > health policy,books
,,,best buy > computers & tablets > laptops > all laptops > pc laptops,rest
,,,beauty > fragrances > all fragrances,rest
23,https://www.walmart.com/ip/Slightly-Single-In-L-A-Widescreen/26068488?selected=true#Bd#Widescreen,"format=bd;Movie Genre=dvd - ROMANTIC COMEDY;Duration=88;screen_format=widescreen;Release Date=09/03/2013;Actors=Jenna Dewan-Tatum, Lacey Chabert, Simon Rex, Jonathan Bennett, Mircea Monroe, Kip Pardue, Haylie Duff",movies & tv > movies > comedy > romantic comedies,videos
,,,target > clothing > women's clothing > maternity > maternity tops,rest
,,,11320,rest
22,http://www.target.com/p/the-oracle/-/A-12447306,Store Item Number (DPCI)=012-06-1608;Origin=Made in the USA or Imported;Record label=REPUBLIC;UPC=602527372303;Software Format=CD;Pop Music Genre=Rock;Artist=Godsmack;TCIN=12447306,"target > movies, music & books > music > rock",music
22,http://www.target.com/p/1000-ideas-for-home-design-and-decoratio-paperback/-/A-12041737,"Book Subgenre=Decorating,Reference;Format Books=paperback;Store Item Number (DPCI)=247-03-5061;Pages=419;Book Genre=House + Home;Origin=Made in the USA or Imported;UPC=9780789320711;Language=english;TCIN=12041737;Publisher=Universe Pub;Genre= House + Home;Sub-Genre= Reference, Decorating","target > movies, music & books > books > see more genres > home & garden",books
,,, sports & outdoors  >  outdoor sports  >  fishing  >  boat accessories  >  boat covers ,rest
,,, home improvement  >  bathroom renovation  >  bath safety  >  grab bars ,rest
,,, home improvement  >  hardware  >  home hardware  >  window hardware ,rest
23,https://www.walmart.com/ip/Lucerne-Festival-Orcehstra-The-First-Five-Years-Widescreen/15033881,Duration=420;Release Date=08/28/2007,movies & tv > movies > music & performance > classical music,videos
,,,target > plaid > women's clothing,rest
2627,https://www.barnesandnoble.com/w/woo-hah-got-you-all-in-check-busta-rhymes/347197?ean=0075596605021,Label:=Elektra / Wea;catalogNumber:=66050;UPC:=0075596605021;Release Date:=02/27/1996,music,music
,,,target > clothing > men's clothing > shirts > graphic tees,rest
22,http://www.target.com/p/in-a-handful-of-dust-reprint-paperback/-/A-18849109,"Number of Pages=37428;Store Item Number (DPCI)=247-48-2366;Origin=Made in the USA or Imported;ISBN=9780062198549;Edition=Reprint;Language=english;Author=Mindy McGinnis;TCIN=18849109;Genre=Juvenile Fiction;Sub-Genre=Love + Romance, Action + Adventure / Survival Stories;Book format=paperback","target > movies, music & books > books > kids' books",books
,,,sports & outdoors > sports & fitness > boating & sailing > boating > docking & anchoring equipment > boat fenders,rest
,,,tools & home improvement > light bulbs > incandescent bulbs,rest
23,https://www.walmart.com/ip/Mis-Numero1-40th-Aniversario/37578294,2.=Te Voy A Olvidar;15.=Hasta Que Te Conoci;8.=La Diferencia;13.=Querida (En Vivo Desde El Instituto Nacional De Bellas Artes);19.=Te Sigo Amando;7.=Yo No Naci Para Amar;10.=No Me Vuelvo A Enamorar;12.=La Farsante;6.=El Noa Noa;3.=Siempre En Mi Mente;Record Label=CD;18.=Se Me Olvido Otra Vez (En Vivo Desde El Instituto Nacional De Bellas Artes);17.=Pero Que Necesidad;16.=Te Lo Pido Por Favor;9.=Ya Lo Se Que Tu Te Vas;4.=He Venido A Pedirte Perdon;11.=No Vale La Pena;Release Date=08/05/2014;Brand=SONY BMG MUSIC;5.=Inocente Pobre Amigo;14.=Si Quieres;Performer=Juan Gabriel;20.=Abrazame Muy Fuerte;1.=No Tengo Dinero,music on cd or vinyl > latin music on cd or vinyl record > latin pop music on cd or vinyl > latin > latin > latin pop,music
24,http://www.amazon.com/dp/6305320837?psc=1,"Writers=Joshua Logan, James A. Michener, Oscar Hammerstein II, Paul Osborn, Richard Rodgers;Format=Closed-captioned, Color, Letterboxed, THX, Widescreen, NTSC;Run Time=157 minutes;Number of discs=1;Subtitles=English, Spanish;Producers=Buddy Adler, George P. Skouras;Region=Region 1 U.S. and Canada only. Read more about DVD formats.;edition=DVD;Aspect Ratio=2.20;DVD Release Date=April 27, 1999;Language=English Dolby Digital 2.0 Surround, English Dolby Digital 5.1;Average Customer Review=4.5 out of 5 stars 562 customer reviews;Studio=20th Century Fox;ASIN=6305320837;Amazon Best Sellers Rank=#8,186 in Movies & TV See Top 100 in Movies & TV #194 in Movies & TV > DVD > Musicals #205 in Movies & TV > DVD > Military & War #651 in Movies & TV > DVD > Romance;Actors=Rossano Brazzi, Mitzi Gaynor, John Kerr, Ray Walston, Juanita Hall;Directors=Joshua Logan;Rated=NR Not Rated",movies & tv > dvd > musicals,videos
