,storeId,url,additionalAttributes,breadcrumbs,id,predicted_lables
3675,,,, clothing  >  boys  >  boys' tops & t-shirts  >  boys' graphic tees ,42949673120,rest
3678,,,,electronics > portable audio > mp3 accessories > cables & connectors,42949673123,rest
3681,,,,industrial & scientific > professional dental supplies > apparel gloves & personal protective gear > professional apparel > men's medical clothing > scrub sets,42949673126,rest
3684,,,, home improvement  >  doors and gates  >  outside decoration  >  mailboxes ,42949673129,rest
3686,,,,target > patio & garden > patio furniture > patio sets > conversation sets,42949673131,rest
3689,22,http://www.target.com/p/the-inspirational-collection/-/A-11681474,"Store Item Number (DPCI)=244-08-3539;Pop Musical Style=Southern Gospel, Country-Pop;Origin=Made in the USA or Imported;UPC=030206655827;Software Format=CD;Pop Music Genre=Country, Gospel;Pop Sub-Genre=Traditional Gospel, Country-Pop, CCM/Contemporary Gospel;TCIN=11681474","target > movies, music & books > music > country",42949673134,music
3690,,,,home & kitchen > bedding > sheets & pillowcases > pillowcases,42949673135,rest
3691,,,,best buy > car electronics & gps > marine electronics > marine gps & navigation > marine gps & fishfinders,42949673136,rest
3692,,,,sports & outdoors > outdoor recreation > cycling > helmets & accessories > adult helmets,42949673137,rest
3693,,,, home & garden  >  home improvement  >  faucets  >  bathroom faucets ,42949673138,rest
3696,,,,home > furniture > office furniture > business office furniture > display cases,42949673141,rest
3698,,,,jewelry & watch store > jewelry store > wedding rings > women's wedding bands,42949673143,rest
3699,,,,pets > dogs > clothing & accessories,42949673144,rest
3700,,,,auto & tires > auto parts > engine air filters,42949673145,rest
3707,,,,sports & outdoors > outdoor recreation > cycling > wheels & accessories > hubs,42949673152,rest
3708,,,,clothing & shoe store > shoes > women's shoes > clogs & mules,42949673153,rest
3709,,,,computers & accessories > computer components > memory,42949673154,rest
3711,6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=21164449565&searchurl=isbn%3D0373072163%26sortby%3D17,"Book Condition=Good;Binding=Mass Market Paperback;Title=In Defense of Love;Publisher=Harlequin Enterprises, Limited",kathleen creighton,42949673156,books
3713,,,,jewelry > wedding & engagement > engagement rings,42949673158,rest
3714,,,,best buy > cameras & camcorders > digital cameras > digital slr cameras > dslr body only,42949673159,rest
3715,,,,grocery & gourmet food > herbs spices & seasonings,42949673160,rest
3717,,,,best buy > appliances > small kitchen appliances > popcorn makers,42949673162,rest
3718,,,,target > home > storage & organization > trash cans & recycling bins,42949673163,rest
3720,,,, online shopping  >  home & garden  >  home decor  >  area rugs  >  round oval square ,42949673165,rest
3723,,,,"target > clothing > women's clothing > sleepwear, pajamas & robes > robes",42949673168,rest
3727,,,,lights & lighting accessories > lighting assemblies & accessories > headlight assemblies & parts > headlight assemblies & mouldings > headlight assemblies,42949673172,rest
3729,,,,"home improvement > heating, cooling, & air quality > air filters > air filters",42949673174,rest
3734,,,,cell phones & accessories > accessories > smart watch accessories > smart watch bands,42949673179,rest
3736,,,,home & kitchen > home dÌ©cor > candles & holders > candles > taper candles,42949673181,rest
3739,,,,best buy > video games > playstation 4 > ps4 accessories > ps4 headsets,42949673184,rest
3740,,,, sports & toys  >  outdoors  >  backpacks  >  duffel bags ,42949673185,rest
3741,,,,automotive > replacement parts > engines & engine parts > engine parts > valves & parts > seals,42949673186,rest
3745,,,,best buy > connected home & housewares > housewares > outdoor living > outdoor heating,42949673190,rest
3748,,,,best buy > audio > ipod & mp3 players > mp3 players,42949673193,rest
3753,,,,sports & outdoors > team sports > soccer > soccer goals & nets,42949673198,rest
3754,23,http://www.walmart.com/ip/16895846,"Contributed by=Larkin, Pete;Format=CD/Spoken Word;Walmart No.=9781452633794;ISBN-13=9781452633794;Publish Date=Aug 2011;ISBN-10=1452633797;Publisher=Tantor Media Inc",books > textbooks > language arts & disciplines,42949673199,books
3755,,,,target > clearance > beauty > makeup,42949673200,rest
3756,,,,clothing shoes & jewelry > women > clothing > swimsuits & cover ups > one-pieces,42949673201,rest
3758,,,, electronics  >  computer hardware & software  >  computer cards & components  >  pc memory ,42949673203,rest
3762,,,,audio & mp3 > headphones > all headphones,42949673207,rest
3767,,,,tools & home improvement > hardware > padlocks & hasps > combination padlocks,42949673212,rest
3768,,,,clothing & shoes > shoes > women's shoes > heels,42949673213,rest
3769,,,,home & kitchen > storage & organization > home storage hooks > utility hooks,42949673214,rest
3770,,,,pet supply store > crates & kennels > crates,42949673215,rest
3774,,,,arts crafts & sewing > beading & jewelry making > beads & bead assortments,42949673219,rest
3776,,,,jewelry > toe rings,42949673221,rest
3780,,,,target > shoes > women's shoes > comfort,42949673225,rest
3782,,,,best buy > audio > home audio > speakers > speaker systems,42949673227,rest
3783,,,,office products > office electronics > video projectors & accessories > video projector accessories > lamps,42949673228,rest
3787,,,,arts crafts & sewing > sewing > sewing notions & supplies > dress forms & mannequins,42949673232,rest
3788,,,,sports & outdoors > team sports > baseball > baseball clothing,42949673233,rest
3792,,,, online shopping  >  clothing & shoes  >  designer store  >  women's designer clothing  >  dresses ,42949673237,rest
3793,,,,best buy > appliances > small kitchen appliances > coffee tea & espresso > coffee makers > percolators,42949673238,rest
3798,,,,clothing & shoe store > women's clothing store > tops > long sleeve shirts,42949673243,rest
3799,,,,target > shoes > girls' shoes > casual shoes,42949673244,rest
3804,,,,clothing shoes & jewelry > men > shoes > athletic > men's > trail running,42949673249,rest
3807,,,,home & garden > garden & patio > patio furniture > outdoor cushions & pillows,42949673252,rest
3808,,,,"best buy > health, fitness & beauty > activity trackers, pedometers & accessories > activity trackers & pedometers",42949673253,rest
3810,,,,toys > kids' bikes & riding toys > skateboards,42949673255,rest
3813,,,,office products > office & school supplies > binders & binding systems > binder accessories > combs & spines,42949673258,rest
3815,6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=22479666152&searchurl=isbn%3D0471103306%26sortby%3D17,Book Condition=Very Good;Title=Addiction Progress Notes Planner,david berghuis,42949673260,books
3816,,,,clothing & shoe store > women's sport clothing > athletic clothing > jackets & vests,42949673261,rest
3820,,,,target > pets > dog supplies > apparel,42949673265,rest
3821,,,, jewelry & watches  >  jewelry  >  birthstone jewelry  >  birthstone necklaces ,42949673266,rest
3822,,,,target > clothing > women's clothing > skirts,42949673267,rest
3823,,,,electronics > gps & navigation > sports & handheld gps > handheld gps units,42949673268,rest
3825,,,, online shopping  >  clothing & shoes  >  men's clothing  >  underwear ,42949673270,rest
3827,,,,clothing > men > men's tops & t-shirts > men's t-shirts & tank tops,42949673272,rest
3828,,,,best buy > appliances > heating cooling & air quality > heaters,42949673273,rest
3829,,,, online shopping  >  home & garden  >  home improvement  >  tile  >  backsplash tiles ,42949673274,rest
3830,,,,clothing shoes & jewelry > men > clothing > fashion hoodies & sweatshirts,42949673275,rest
3831,,,,arts crafts & sewing > sewing > trim & embellishments > iron-on transfers,42949673276,rest
3832,,,, sports & toys  >  water sports & pools  >  swimming pools  >  pool covers ,42949673277,rest
3833,,,,target > shoes > women's shoes > boots > riding boots,42949673278,rest
3834,,,,home goods > kitchen & dining > kitchen furniture > kitchen carts,42949673279,rest
3835,,,,toys & games > sports & outdoor play > sports > baseball & softball > gloves & mitts,42949673280,rest
3837,,,,online shopping > home & garden > furniture > living room furniture > sectional sofas > Ûª > Ûª,42949673282,rest
3840,,,, electronics  >  computers  >  computer accessories ,42949673285,rest
3841,,,,electronics > accessories & supplies > camera & photo accessories > lens accessories,42949673286,rest
3844,,,,electronics > computers & accessories > tablet accessories,42949673289,rest
3846,,,,electronics > computers & accessories > computer components > laptop replacement parts,42949673291,rest
3850,,,,beauty & personal care > bath & shower > bathing accessories,42949673295,rest
3856,,,,tools & home improvement > light bulbs > led bulbs,42949673301,rest
3858,,,,target > clothing > men's clothing > hoodies & sweatshirts,42949673303,rest
3859,,,,target > clothing > men's clothing > big & tall > big & tall shorts,42949673304,rest
3863,,,,target > apparel > denizen > all denizen,42949673308,rest
3864,,,,clothing & shoes > shoes > men's shoes > boots,42949673309,rest
3865,6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=20977112005&searchurl=isbn%3D0531084884%26sortby%3D17,Title=Louise Builds a Boat;Binding=Hardcover;Publication Date=1990;Book Condition=Used;Publisher=Orchard Books,"home > pfanner, louise",42949673310,books
3866,,,,industrial & scientific > professional dental supplies > apparel gloves & personal protective gear > professional apparel > men's medical clothing > scrub bottoms,42949673311,rest
3872,24,https://www.amazon.com/dp/0781809150?psc=1#Paperback,"author=Jennifer Gipson;Series=Hippocrene Dictionary & Phrasebooks;edition=Paperback;ISBN-13=978-0781809153;Product Dimensions=5.1 x 0.4 x 7.8 inches;Language=English;Average Customer Review=4.3 out of 5 stars 17 customer reviews;ISBN-10=0781809150;Shipping Weight=6.4 ounces View shipping rates and policies;Publisher=Hippocrene Books; Bilingual edition August 1, 2002;Amazon Best Sellers Rank=#318,324 in Books See Top 100 in Books #66 in Books > Reference > Dictionaries & Thesauruses > Slang & Idioms #210 in Books > Reference > Dictionaries & Thesauruses > English #228 in Books > Travel > Reference > Phrasebooks;Paperback=150 pages",books > reference > dictionaries & thesauruses > slang & idioms,42949673317,books
3873,,,,target > home > home dÌ©cor > rugs > accent rugs,42949673318,rest
3875,,,,electronics > accessories & supplies > audio & video accessories > video converters,42949673320,rest
3876,23,https://www.walmart.com/ip/Amphibious-Assault/14322373,Original Languages=English;Duration=60;Release Date=08/28/2007,movies & tv > movies > documentary > science & technology,42949673321,videos
3877,,,,home > decor > lighting & light fixtures > wall fixtures,42949673322,rest
3878,,,,automotive > replacement parts > lighting & electrical > electrical,42949673323,rest
3880,,,,home goods > tools > hand tools > wrenches,42949673325,rest
3884,,,,party & occasions > party supplies > disposable tableware > party packs,42949673329,rest
3885,,,,target > clothing > women's clothing > skirts > mid length,42949673330,rest
3886,,,,home & kitchen > furniture > kitchen & dining room furniture > chairs,42949673331,rest
3889,,,,office > school supplies > teaching and classroom supplies > school furniture > school tables & desks,42949673334,rest
3892,23,http://www.walmart.com/ip/31880145,Format=Paperback;Number of Pages=220;ISBN-13=9788479538569;Publish Date=Mar 2014;ISBN-10=8479538562;Publisher=Spanish Pubs Llc,books > health mind & body > diet health & fitness,42949673337,books
3893,,,,tools & home improvement > hardware > bathroom hardware > bath towel hooks,42949673338,rest
3896,,,,target > apparel > maidenform,42949673341,rest
3898,,,,clothing shoes & jewelry > men > jewelry > cuff links,42949673343,rest
3900,,,,target > clothing > women's clothing > intimates > bras > bralette,42949673345,rest
3903,,,,home > appliances > kitchen appliances > specialty appliances,42949673348,rest
3904,,,,arts crafts & sewing > crafting > woodcrafts > unfinished wood,42949673349,rest
3905,,,, online shopping  >  jewelry & watches  >  jewelry  >  brass jewelry  >  rings  >  cubic zirconia rings ,42949673350,rest
3908,,,, clothing & shoes  >  designer store  >  designer handbags ,42949673353,rest
3912,,,,patio & garden > gardening & lawn care > gardening > pots & planters > garden planters,42949673357,rest
3914,,,,patio & garden > patio & outdoor decor > wind chimes & spinners,42949673359,rest
3917,,,,toys & games > grown-up toys > action & toy figures,42949673362,rest
3921,,,,"home goods > garden & patio > patio furniture > outdoor sofas, chairs & sectionals",42949673366,rest
3922,,,,tools & home improvement > lighting & ceiling fans > ceiling lights > island lights,42949673367,rest
3925,6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=17371947557&searchurl=isbn%3D0352328576%26sortby%3D17,Title=No Lady;Binding=paperback / softback;Publication Date=2001;Book Condition=new;Publisher=Black Lace,"hope, saskia",42949673370,books
3928,,,,"office supplies > paper, forms & envelopes > paper & stationery > copier paper",42949673373,rest
3929,,,,electronics > accessories & supplies > audio & video accessories > cables & interconnects > power cables,42949673374,rest
3931,,,,arts crafts & sewing > beading & jewelry making > jewelry findings > jewelry clasps,42949673376,rest
3932,,,, party & occasions  >  crafts  >  scrapbooking & paper crafts ,42949673377,rest
3936,,,, jewelry & watches  >  jewelry  >  bracelets  >  gemstone bracelets ,42949673381,rest
3937,,,,health & personal care > household supplies > household cleaning > furniture & wood polishes,42949673382,rest
3939,,,,clothing shoes & jewelry > men > shops > surf skate & street > accessories > hats & caps > baseball caps,42949673384,rest
